plan_id,dem_seats,rep_seats,dem_vote_share,rep_vote_share,dem_seat_share,proportionality_gap
62,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
63,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
64,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
65,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
66,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
67,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
68,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
69,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
70,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
71,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
72,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
73,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
74,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
75,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
76,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
77,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
78,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
79,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
80,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
81,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
82,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
83,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
84,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
85,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
86,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
87,5,9,0.4836618513336482,0.5163381486663517,0.35714285714285715,0.12651899419079105
88,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
89,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
90,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
91,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
92,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
93,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
94,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
95,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
96,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
97,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
98,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
99,6,8,0.4836618513336482,0.5163381486663517,0.42857142857142855,0.05509042276221965
